start,end,language,freq,d1,d2,d3,d4,d5,d6,d7,tx
1030,1100,English,12085,Su,Mo,Tu,We,Th,Fr,Sa,Ulaanbatar
1530,1600,English,12015,Su,Mo,Tu,We,Th,Fr,Sa,Ulaanbatar
